idx,cx,cy,cz,xmin,ymin,zmin,xmax,ymax,zmax,dx,dy,dz,vol_mm3
1911,-1697.0000000000373,386.5191733661585,-120.36584962145886,-1714.0000001000374,386.0191732661583,-120.86584972145889,-1679.9999999000372,387.0191734661587,-119.86584952145884,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513282
1912,-1697.0000000000373,388.57642174917993,-116.80259089827167,-1714.0000001000374,388.07642164917974,-117.3025909982717,-1679.9999999000372,389.0764218491801,-116.30259079827165,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513282
1913,-1697.0000000000373,391.7499999999454,-116.96891108677326,-1714.0000001000374,391.2499998999452,-117.46891118677328,-1679.9999999000372,392.25000009994557,-116.46891098677324,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513233
1914,-1697.0000000000373,387.65804287768964,-117.39899311085048,-1714.0000001000374,387.15804277768945,-117.8989932108505,-1679.9999999000372,388.15804297768983,-116.89899301085045,34.00000020000016,1.000000200000386,1.0000002000000592,26.703537555513243
1915,-1697.0000000000373,386.802590898199,-121.4235782507872,-1714.0000001000374,386.3025907981988,-121.92357835078722,-1679.9999999000372,387.3025909981992,-120.92357815078718,34.00000020000016,1.000000200000386,1.000000200000045,26.70353755551327
1916,-1697.0000000000373,390.36584962138625,-123.48082663380863,-1714.0000001000374,389.86584952138605,-123.98082673380866,-1679.9999999000372,390.86584972138644,-122.98082653380861,34.00000020000016,1.000000200000386,1.000000200000045,26.70353755551323
1917,-1697.0000000000373,393.42351660251603,-120.72769091787991,-1714.0000001000374,392.92351650251584,-121.22769101787993,-1679.9999999000372,393.9235167025162,-120.22769081787989,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513243
1918,-1697.0000000000373,393.1974091016955,-118.57642174925259,-1714.0000001000374,392.6974090016953,-119.07642184925261,-1679.9999999000372,393.6974092016957,-118.07642164925257,34.00000020000016,1.000000200000386,1.000000200000045,26.70353755551325
1919,-1697.0000000000373,392.34195712220486,-122.6010068891893,-1714.0000001000374,391.84195702220467,-123.10100698918934,-1679.9999999000372,392.84195722220505,-122.10100678918928,34.00000020000016,1.000000200000386,1.0000002000000592,26.703537555513247
1920,-1697.0000000000373,388.2499999999491,-123.03108891326653,-1714.0000001000374,387.74999989994893,-123.53108901326655,-1679.9999999000372,388.7500000999493,-122.5310888132665,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513243
1921,-1697.0000000000373,386.57648339737847,-119.27230908215988,-1714.0000001000374,386.0764832973783,-119.7723091821599,-1679.9999999000372,387.07648349737866,-118.77230898215986,34.00000020000016,1.000000200000386,1.000000200000045,26.70353755551325
1922,-1697.0000000000373,389.6341503785083,-116.51917336623116,-1714.0000001000374,389.1341502785081,-117.01917346623118,-1679.9999999000372,390.1341504785085,-116.01917326623114,34.00000020000016,1.000000200000386,1.000000200000045,26.70353755551323
1923,-1697.0000000000373,390.72769091780725,-116.57648339745111,-1714.0000001000374,390.22769081780706,-117.07648349745114,-1679.9999999000372,391.22769101780744,-116.07648329745109,34.00000020000016,1.000000200000386,1.000000200000045,26.70353755551325
1924,-1697.0000000000373,386.96891108670064,-118.2500000000218,-1714.0000001000374,386.46891098670045,-118.75000010002182,-1679.9999999000372,387.46891118670084,-117.74999990002176,34.00000020000016,1.000000200000386,1.0000002000000592,26.70353755551323
1925,-1697.0000000000373,387.39899311077784,-122.34195712227753,-1714.0000001000374,386.89899301077764,-122.84195722227756,-1679.9999999000372,387.89899321077803,-121.8419570222775,34.00000020000016,1.000000200000386,1.0000002000000592,26.70353755551327
1926,-1697.0000000000373,391.42357825071457,-123.19740910176812,-1714.0000001000374,390.9235781507144,-123.69740920176814,-1679.9999999000372,391.92357835071476,-122.6974090017681,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513257
1927,-1697.0000000000373,389.99999999994725,-120.0000000000199,-1714.0000001000374,386.99999989994706,-123.00000010001992,-1679.9999999000372,393.00000009994744,-116.99999990001987,34.00000020000016,6.000000200000386,6.000000200000045,961.3273519984771
1928,-1709.9999999999582,389.99999999995015,-780.00000000002,-1720.0000001004257,355.9999998999442,-814.0000001000259,-1699.9999998994908,424.0000000999561,-745.9999999000141,20.000000200934892,68.00000020001187,68.00000020001175,38492.860403223654
1929,-1701.400000000036,389.99999999995015,-780.00000000002,-1702.8000001000366,358.6554687174837,-811.3445312824863,-1699.9999999000354,421.3445312824166,-748.6554687175537,2.80000020000125,62.6890625649329,62.689062564932556,1708.2801146081374
1930,-1708.4999999996717,389.9999999999503,-780.00000000002,-1726.0000001000376,355.9999998999503,-814.00000010002,-1690.9999998993055,424.0000000999504,-745.99999990002,35.000000200732075,68.0000002000001,68.00000019999993,36891.35208531696
1931,-1715.750000000036,389.9999999999503,-780.00000000002,-1717.8000001000364,362.75760534874627,-807.242394651224,-1713.6999999000354,417.24239465115437,-752.757605348816,4.100000200000977,54.4847893024081,54.48478930240799,1466.2523957513376
1932,-1695.5500000000359,389.9999999999501,-780.00000000002,-1696.600000100036,382.0060926185157,-787.9939073814543,-1694.4999999000358,397.9939073813845,-772.0060926185857,2.1000002000000677,15.987814762868766,15.987814762868538,168.17644551047815
1933,-1697.750000000036,389.99999999995015,-780.00000000002,-1698.800000100036,382.00609261851577,-787.9939073814543,-1696.699999900036,397.99390738138453,-772.0060926185857,2.1000002000000677,15.987814762868766,15.987814762868538,168.1764455205376
1934,-1714.9000000000365,389.9999999999502,-780.00000000002,-1731.0053714720025,353.4946774447449,-816.5053225567736,-1698.7946285280702,426.50532255515554,-743.4946774432664,32.210742943932246,73.01064511041062,73.01064511350728,19297.27161875485
1935,-1697.0000000000362,389.99999999995015,-780.00000000002,-1714.0000001000362,384.99999989994996,-785.00000010002,-1679.999999900036,395.00000009995034,-774.9999999000199,34.00000020000016,10.000000200000386,10.000000200000045,961.327351998475
1936,-1697.0000000000362,389.99999999995015,-780.00000000002,-1714.0000001000362,386.99999989994996,-783.0000001000201,-1679.999999900036,393.00000009995034,-776.99999990002,34.00000020000016,6.000000200000386,6.000000200000045,961.3273519984773
1937,-1697.0000000000362,393.4808266337389,-779.6341503785811,-1714.0000001000362,392.9808265337387,-780.1341504785811,-1679.999999900036,393.9808267337391,-779.134150278581,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513265
1938,-1697.0000000000362,392.60100688911956,-777.6580428777625,-1714.0000001000362,392.10100678911937,-778.1580429777624,-1679.999999900036,393.10100698911975,-777.1580427777624,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513225
1939,-1697.0000000000362,393.03108891319675,-781.7500000000182,-1714.0000001000362,392.53108881319656,-782.2500001000182,-1679.999999900036,393.53108901319695,-781.2499999000181,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513243
1940,-1697.0000000000362,389.27230908209015,-783.4235166025887,-1714.0000001000362,388.77230898208995,-783.9235167025888,-1679.999999900036,389.77230918209034,-782.9235165025888,34.00000020000016,1.000000200000386,1.000000200000045,26.70353755551329
1941,-1697.0000000000362,386.5191733661614,-780.3658496214589,-1714.0000001000362,386.0191732661612,-780.865849721459,-1679.999999900036,387.0191734661616,-779.8658495214589,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513236
1942,-1697.0000000000362,388.5764217491828,-776.8025908982718,-1714.0000001000362,388.07642164918263,-777.3025909982719,-1679.999999900036,389.076421849183,-776.3025907982718,34.00000020000016,1.000000200000386,1.000000200000045,26.70353755551335
1943,-1697.0000000000362,391.7499999999483,-776.9689110867735,-1714.0000001000362,391.2499998999481,-777.4689111867734,-1679.999999900036,392.25000009994847,-776.4689109867734,34.00000020000016,1.000000200000386,1.000000200000045,26.70353755551325
1944,-1697.0000000000362,387.65804287769254,-777.3989931108506,-1714.0000001000362,387.15804277769234,-777.8989932108507,-1679.999999900036,388.15804297769273,-776.8989930108506,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513254
1945,-1697.0000000000362,386.8025908982019,-781.4235782507874,-1714.0000001000362,386.3025907982017,-781.9235783507874,-1679.999999900036,387.3025909982021,-780.9235781507873,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513265
1946,-1697.0000000000362,390.36584962138915,-783.4808266338089,-1714.0000001000362,389.86584952138895,-783.9808267338088,-1679.999999900036,390.86584972138934,-782.9808265338088,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513254
1947,-1697.0000000000362,393.42351660251893,-780.72769091788,-1714.0000001000362,392.92351650251874,-781.22769101788,-1679.999999900036,393.9235167025191,-780.22769081788,34.00000020000016,1.000000200000386,1.000000200000045,26.7035375555132
1948,-1697.0000000000362,393.1974091016984,-778.5764217492526,-1714.0000001000362,392.6974090016982,-779.0764218492527,-1679.999999900036,393.6974092016986,-778.0764216492527,34.00000020000016,1.000000200000386,1.000000200000045,26.70353755551318
1949,-1697.0000000000362,392.34195712220776,-782.6010068891894,-1714.0000001000362,391.84195702220757,-783.1010069891895,-1679.999999900036,392.84195722220795,-782.1010067891895,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513293
1950,-1697.0000000000362,388.249999999952,-783.0310889132666,-1714.0000001000362,387.74999989995183,-783.5310890132666,-1679.999999900036,388.7500000999522,-782.5310888132666,34.00000020000016,1.000000200000386,1.000000200000045,26.7035375555132
1951,-1697.0000000000362,386.57648339738137,-779.2723090821601,-1714.0000001000362,386.0764832973812,-779.77230918216,-1679.999999900036,387.07648349738156,-778.77230898216,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513186
1952,-1697.0000000000362,389.6341503785112,-776.5191733662314,-1714.0000001000362,389.134150278511,-777.0191734662313,-1679.999999900036,390.1341504785114,-776.0191732662313,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513304
1953,-1697.0000000000362,390.72769091781015,-776.5764833974513,-1714.0000001000362,390.22769081780996,-777.0764834974512,-1679.999999900036,391.22769101781034,-776.0764832974512,34.00000020000016,1.000000200000386,1.000000200000045,26.70353755551325
1954,-1697.0000000000362,386.96891108670354,-778.2500000000218,-1714.0000001000362,386.46891098670335,-778.7500001000219,-1679.999999900036,387.46891118670374,-777.7499999000219,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513183
1955,-1697.0000000000362,387.39899311078074,-782.3419571222776,-1714.0000001000362,386.89899301078054,-782.8419572222776,-1679.999999900036,387.89899321078093,-781.8419570222776,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513222
1956,-1697.0000000000362,391.42357825071747,-783.1974091017682,-1714.0000001000362,390.9235781507173,-783.6974092017683,-1679.999999900036,391.92357835071766,-782.6974090017683,34.00000020000016,1.000000200000386,1.000000200000045,26.703537555513304
1957,-1697.0000000000362,389.99999999995015,-780.00000000002,-1714.0000001000362,386.99999989994996,-783.0000001000201,-1679.999999900036,393.00000009995034,-776.99999990002,34.00000020000016,6.000000200000386,6.000000200000045,961.3273519984773
1958,-1639.99999999995,-455.000000000001,-449.999999999943,-1700.0000000999512,-660.0000001000017,-840.0000000999435,-1579.9999998999488,-249.99999990000035,-59.99999989994247,120.00000020000243,410.0000002000013,780.000000200001,5754006.528076559
1959,-1584.99999999995,-455.000000000001,-449.9999999999428,-1590.0000000999512,-650.0000001000017,-830.0000000999431,-1579.9999998999488,-259.9999999000004,-69.99999989994248,10.000000200002432,390.0000002000013,760.0000002000006,2964000.0000000005
1960,-1657.3801441435667,-452.1684405196887,-449.999999999943,-1680.000000099951,-452.6684406196893,-785.2397118127099,-1634.7602881871821,-451.6684404196881,-114.76028818717614,45.239711912768826,1.0000002000011818,670.4794236255337,566.0449512371408
1961,-1659.6068937474156,-452.1684405196887,-449.99999999994304,-1680.000000099951,-452.6684406196893,-780.786212605012,-1639.21378739488,-451.6684404196881,-119.21378739487403,40.786212705070966,1.0000002000011818,661.5724252101379,555.8928373918502
1962,-1660.2949972172223,-456.08155948031333,-449.99999999994304,-1680.000000099951,-456.5815595803139,-779.410005665398,-1640.589994334494,-455.58155938031274,-120.58999433448805,39.41000576545707,1.0000002000011818,658.8200113309099,552.7556616828836
1963,-1658.493518945491,-458.500000000001,-449.9999999999431,-1680.000000099951,-459.0000001000016,-783.012962208861,-1636.987037791031,-457.99999990000043,-116.98703779102513,43.012962308919896,1.0000002000011818,666.0259244178359,560.9688943145966
1964,-1656.6920406737595,-456.08155948031333,-449.99999999994304,-1680.000000099951,-456.5815595803139,-786.615918752324,-1633.384081247568,-455.58155938031274,-113.38408124756211,46.61591885238295,1.0000002000011818,673.2318375047619,569.1821269463466
1965,-1656.961089997414,-457.05724838302467,-449.99999999994304,-1680.000000099951,-457.55724848302526,-786.077820105015,-1633.922179894877,-456.5572482830241,-113.92217989487112,46.07782020507398,1.0000002000011818,672.1556402101439,567.9554872928408
1966,-1659.0788547183122,-458.3286978070341,-449.99999999994304,-1680.000000099951,-458.82869790703467,-781.8422906632186,-1638.1577093366734,-457.8286977070335,-118.15770933666747,41.84229076327756,1.0000002000011818,663.6845813265511,558.3002532617271
1967,-1660.3877052960027,-455.000000000001,-449.9999999999431,-1680.000000099951,-455.5000001000016,-779.2245895078377,-1640.7754104920543,-454.49999990000043,-120.77541049204852,39.22458960789663,1.0000002000011818,658.4491790157891,552.3329904636598
1968,-1659.0788547183122,-451.67130219296797,-449.99999999994304,-1680.000000099951,-452.17130229296856,-781.8422906632186,-1638.1577093366734,-451.1713020929674,-118.15770933666747,41.84229076327756,1.0000002000011818,663.6845813265511,558.3002532617262
1969,-1656.961089997414,-452.9427516169774,-449.99999999994304,-1680.000000099951,-453.44275171697797,-786.077820105015,-1633.922179894877,-452.4427515169768,-113.92217989487112,46.07782020507398,1.0000002000011818,672.1556402101439,567.9554872928412
1970,-1657.9081831726699,-451.67130219296797,-449.9999999999431,-1680.000000099951,-452.17130229296856,-784.1836337545034,-1635.8163662453887,-451.1713020929674,-115.81636624538281,44.18363385456223,1.0000002000011818,668.3672675091206,563.6375353672073
1971,-1660.025947893568,-452.9427516169774,-449.99999999994304,-1680.000000099951,-453.44275171697797,-779.948104312707,-1640.051895687185,-452.4427515169768,-120.05189568717915,39.94810441276604,1.0000002000011818,659.8962086255278,553.9823013365294
1972,-1660.025947893568,-457.05724838302467,-449.99999999994304,-1680.000000099951,-457.55724848302526,-779.948104312707,-1640.051895687185,-456.5572482830241,-120.05189568717915,39.94810441276604,1.0000002000011818,659.8962086255278,553.9823013365309
1973,-1657.9081831726699,-458.3286978070341,-449.9999999999431,-1680.000000099951,-458.82869790703467,-784.1836337545034,-1635.8163662453887,-457.8286977070335,-115.81636624538281,44.18363385456223,1.0000002000011818,668.3672675091206,563.6375353672056
1974,-1656.5993325949794,-455.000000000001,-449.9999999999431,-1680.000000099951,-455.5000001000016,-786.8013349098844,-1633.1986650900076,-454.49999990000043,-113.19866509000175,46.80133500994339,1.0000002000011818,673.6026698198826,569.6047981655157
1975,-1657.3801441435667,-457.83155948031333,-449.999999999943,-1680.000000099951,-458.3315595803139,-785.2397118127099,-1634.7602881871821,-457.33155938031274,-114.76028818717614,45.239711912768826,1.0000002000011818,670.4794236255337,566.044951237141
1976,-1659.6068937474156,-457.83155948031333,-449.99999999994304,-1680.000000099951,-458.3315595803139,-780.786212605012,-1639.21378739488,-457.33155938031274,-119.21378739487403,40.786212705070966,1.0000002000011818,661.5724252101379,555.8928373918511
1977,-1660.2949972172223,-453.9184405196887,-449.99999999994304,-1680.000000099951,-454.4184406196893,-779.410005665398,-1640.589994334494,-453.4184404196881,-120.58999433448805,39.41000576545707,1.0000002000011818,658.8200113309099,552.7556616828816
1978,-1658.493518945491,-451.500000000001,-449.9999999999431,-1680.000000099951,-452.0000001000016,-783.012962208861,-1636.987037791031,-450.99999990000043,-116.98703779102513,43.012962308919896,1.0000002000011818,666.0259244178359,560.9688943145956
1979,-1656.6920406737595,-453.9184405196887,-449.99999999994304,-1680.000000099951,-454.4184406196893,-786.615918752324,-1633.384081247568,-453.4184404196881,-113.38408124756211,46.61591885238295,1.0000002000011818,673.2318375047619,569.1821269463476
1980,-1709.9999999998581,-455.00000000000057,-119.99999999996643,-1720.0000001003255,-489.0000001000065,-154.0000000999723,-1699.9999998993908,-420.99999989999463,-85.99999989996054,20.000000200934664,68.00000020001187,68.00000020001177,38492.86040322367
1981,-1701.3999999999357,-455.00000000000057,-119.99999999996643,-1702.800000099936,-486.34453128246696,-151.3445312824328,-1699.9999998999356,-423.6554687175342,-88.65546871750009,2.8000002000003406,62.68906256493278,62.68906256493271,1708.2801146081442
1982,-1708.4999999995712,-455.00000000000057,-119.99999999996652,-1726.000000099937,-489.0000001000006,-154.0000000999665,-1690.9999998992052,-420.99999990000055,-85.99999989996651,35.00000020073185,68.00000020000004,68.0000002,36891.35208531698
1983,-1715.7499999999357,-455.00000000000057,-119.99999999996649,-1717.8000000999357,-482.24239465120456,-147.24239465117049,-1713.6999998999356,-427.7576053487966,-92.7576053487625,4.100000200000068,54.48478930240799,54.48478930240799,1466.2523957513395
1984,-1695.5499999999356,-455.00000000000057,-119.99999999996643,-1696.6000000999356,-462.99390738143495,-127.9939073814008,-1694.4999998999356,-447.0060926185662,-112.00609261853207,2.1000002000000677,15.987814762868766,15.987814762868737,168.17644551047775
1985,-1697.7499999999357,-455.00000000000057,-119.99999999996645,-1698.8000000999357,-462.99390738143495,-127.99390738140082,-1696.6999998999356,-447.0060926185662,-112.00609261853208,2.1000002000000677,15.987814762868766,15.987814762868737,168.17644552053767
1986,-1714.899999999936,-455.0000000000007,-119.99999999996652,-1731.0053714719018,-491.505322555206,-156.5053225567202,-1698.79462852797,-418.4946774447954,-83.49467744321284,32.21074294393179,73.01064511041062,73.01064511350735,19297.27161875487
1987,-1696.9999999999359,-455.00000000000057,-119.99999999996645,-1714.000000099936,-460.0000001000006,-125.00000009996648,-1679.9999998999358,-449.99999990000055,-114.99999989996641,34.00000020000016,10.000000200000045,10.000000200000073,961.3273519984772
1988,-1696.9999999999359,-455.00000000000057,-119.99999999996645,-1714.000000099936,-458.0000001000006,-123.00000009996648,-1679.9999998999358,-451.99999990000055,-116.99999989996641,34.00000020000016,6.000000200000045,6.000000200000073,961.3273519984775
1989,-1696.9999999999359,-451.5191733662118,-119.6341503785275,-1714.000000099936,-452.01917346621184,-120.13415047852753,-1679.9999998999358,-451.0191732662118,-119.13415027852744,34.00000020000016,1.000000200000045,1.0000002000000876,26.70353755551313
1990,-1696.9999999999359,-452.39899311083116,-117.65804287770882,-1714.000000099936,-452.8989932108312,-118.15804297770886,-1679.9999998999358,-451.89899301083113,-117.15804277770879,34.00000020000016,1.000000200000045,1.0000002000000734,26.703537555513375
1991,-1696.9999999999359,-451.96891108675396,-121.74999999996456,-1714.000000099936,-452.468911186754,-122.2500000999646,-1679.9999998999358,-451.46891098675394,-121.24999989996452,34.00000020000016,1.000000200000045,1.0000002000000734,26.703537555513286
1992,-1696.9999999999359,-455.72769091786057,-123.42351660253523,-1714.000000099936,-456.2276910178606,-123.92351670253527,-1679.9999998999358,-455.22769081786055,-122.9235165025352,34.00000020000016,1.000000200000045,1.0000002000000734,26.703537555513126
1993,-1696.9999999999359,-458.4808266337893,-120.3658496214054,-1714.000000099936,-458.98082673378934,-120.86584972140545,-1679.9999998999358,-457.9808265337893,-119.86584952140537,34.00000020000016,1.000000200000045,1.0000002000000876,26.703537555513336
1994,-1696.9999999999359,-456.4235782507679,-116.80259089821823,-1714.000000099936,-456.9235783507679,-117.30259099821826,-1679.9999998999358,-455.92357815076787,-116.30259079821819,34.00000020000016,1.000000200000045,1.0000002000000734,26.70353755551328
1995,-1696.9999999999359,-453.25000000000244,-116.96891108671983,-1714.000000099936,-453.75000010000247,-117.46891118671986,-1679.9999998999358,-452.7499999000024,-116.46891098671978,34.00000020000016,1.000000200000045,1.0000002000000876,26.70353755551312
1996,-1696.9999999999359,-457.3419571222582,-117.39899311079702,-1714.000000099936,-457.8419572222582,-117.89899321079706,-1679.9999998999358,-456.84195702225816,-116.89899301079699,34.00000020000016,1.000000200000045,1.0000002000000734,26.703537555513115
1997,-1696.9999999999359,-458.1974091017488,-121.42357825073375,-1714.000000099936,-458.6974092017488,-121.92357835073379,-1679.9999998999358,-457.6974090017488,-120.9235781507337,34.00000020000016,1.000000200000045,1.0000002000000876,26.703537555513375
1998,-1696.9999999999359,-454.6341503785616,-123.48082663375519,-1714.000000099936,-455.13415047856165,-123.98082673375522,-1679.9999998999358,-454.1341502785616,-122.98082653375515,34.00000020000016,1.000000200000045,1.0000002000000734,26.70353755551327
1999,-1696.9999999999359,-451.5764833974318,-120.72769091782646,-1714.000000099936,-452.0764834974318,-121.2276910178265,-1679.9999998999358,-451.07648329743176,-120.22769081782643,34.00000020000016,1.000000200000045,1.0000002000000734,26.703537555513225
2000,-1696.9999999999359,-451.80259089825233,-118.57642174919914,-1714.000000099936,-452.30259099825236,-119.07642184919919,-1679.9999998999358,-451.3025907982523,-118.0764216491991,34.00000020000016,1.000000200000045,1.0000002000000876,26.70353755551309
2001,-1696.9999999999359,-452.65804287774296,-122.60100688913587,-1714.000000099936,-453.158042977743,-123.10100698913591,-1679.9999998999358,-452.15804277774293,-122.10100678913584,34.00000020000016,1.000000200000045,1.0000002000000734,26.70353755551334
2002,-1696.9999999999359,-456.7499999999987,-123.03108891321307,-1714.000000099936,-457.2500000999987,-123.53108901321312,-1679.9999998999358,-456.24999989999867,-122.53108881321303,34.00000020000016,1.000000200000045,1.0000002000000876,26.703537555513346
2003,-1696.9999999999359,-458.42351660256935,-119.27230908210643,-1714.000000099936,-458.9235167025694,-119.77230918210647,-1679.9999998999358,-457.9235165025693,-118.7723089821064,34.00000020000016,1.000000200000045,1.0000002000000734,26.703537555513293
2004,-1696.9999999999359,-455.3658496214395,-116.51917336617771,-1714.000000099936,-455.86584972143953,-117.01917346617775,-1679.9999998999358,-454.8658495214395,-116.01917326617767,34.00000020000016,1.000000200000045,1.0000002000000734,26.703537555513208
2005,-1696.9999999999359,-454.27230908214057,-116.57648339739767,-1714.000000099936,-454.7723091821406,-117.0764834973977,-1679.9999998999358,-453.77230898214054,-116.07648329739763,34.00000020000016,1.000000200000045,1.0000002000000734,26.70353755551333
2006,-1696.9999999999359,-458.0310889132472,-118.24999999996834,-1714.000000099936,-458.5310890132472,-118.75000009996837,-1679.9999998999358,-457.53108881324715,-117.7499998999683,34.00000020000016,1.000000200000045,1.0000002000000734,26.703537555513236
2007,-1696.9999999999359,-457.60100688917,-122.34195712222407,-1714.000000099936,-458.10100698917,-122.84195722222411,-1679.9999998999358,-457.10100678916996,-121.84195702222404,34.00000020000016,1.000000200000045,1.0000002000000734,26.703537555513094
2008,-1696.9999999999359,-453.57642174923325,-123.19740910171467,-1714.000000099936,-454.07642184923327,-123.6974092017147,-1679.9999998999358,-453.0764216492332,-122.69740900171463,34.00000020000016,1.000000200000045,1.0000002000000734,26.703537555513265
2009,-1696.9999999999359,-455.00000000000057,-119.99999999996645,-1714.000000099936,-458.0000001000006,-123.00000009996648,-1679.9999998999358,-451.99999990000055,-116.99999989996641,34.00000020000016,6.000000200000045,6.000000200000073,961.3273519984775
2010,-1709.9999999998563,-455.0000000000014,-779.9999999999665,-1720.0000001003236,-489.00000010000736,-814.0000000999723,-1699.999999899389,-420.9999998999955,-745.9999998999606,20.000000200934664,68.00000020001187,68.00000020001175,38492.86040322365
2011,-1701.399999999934,-455.0000000000014,-779.9999999999665,-1702.800000099934,-486.3445312824678,-811.3445312824327,-1699.9999998999338,-423.65546871753503,-748.6554687175002,2.8000002000003406,62.68906256493278,62.689062564932556,1708.2801146081442
2012,-1708.4999999995694,-455.0000000000014,-779.9999999999665,-1726.0000000999353,-489.00000010000144,-814.0000000999664,-1690.9999998992034,-420.9999999000014,-745.9999998999665,35.00000020073185,68.00000020000004,68.00000019999993,36891.35208531698
2013,-1715.7499999999338,-455.0000000000014,-779.9999999999665,-1717.8000000999339,-482.2423946512055,-807.2423946511705,-1713.6999998999338,-427.75760534879737,-752.7576053487625,4.100000200000068,54.4847893024081,54.48478930240799,1466.2523957513395
2014,-1695.5499999999338,-455.0000000000014,-779.9999999999665,-1696.6000000999338,-462.99390738143586,-787.9939073814007,-1694.4999998999338,-447.006092618567,-772.0060926185322,2.1000002000000677,15.98781476286888,15.987814762868538,168.1764455104776
2015,-1697.7499999999338,-455.0000000000014,-779.9999999999665,-1698.8000000999339,-462.99390738143586,-787.9939073814007,-1696.6999998999338,-447.006092618567,-772.0060926185322,2.1000002000000677,15.98781476286888,15.987814762868538,168.1764455205376
2016,-1714.8999999999342,-455.0000000000016,-779.9999999999666,-1731.0053714719,-491.5053225552069,-816.5053225567203,-1698.7946285279681,-418.49467744479625,-743.4946774432128,32.21074294393179,73.01064511041062,73.01064511350751,19297.271618754858
2017,-1696.999999999934,-455.0000000000014,-779.9999999999663,-1714.0000000999341,-460.00000010000144,-785.0000000999664,-1679.999999899934,-449.9999999000014,-774.9999998999664,34.00000020000016,10.000000200000045,10.000000200000045,961.3273519984764
2018,-1696.999999999934,-455.0000000000014,-779.9999999999666,-1714.0000000999341,-458.00000010000144,-783.0000000999665,-1679.999999899934,-451.9999999000014,-776.9999998999665,34.00000020000016,6.000000200000045,6.000000200000045,961.3273519984778
2019,-1696.999999999934,-451.51917336621267,-779.6341503785275,-1714.0000000999341,-452.0191734662127,-780.1341504785275,-1679.999999899934,-451.01917326621265,-779.1341502785275,34.00000020000016,1.000000200000045,1.000000200000045,26.70353755551313
2020,-1696.999999999934,-452.398993110832,-777.6580428777088,-1714.0000000999341,-452.89899321083203,-778.1580429777089,-1679.999999899934,-451.898993010832,-777.1580427777088,34.00000020000016,1.000000200000045,1.000000200000045,26.703537555513325
2021,-1696.999999999934,-451.9689110867548,-781.7499999999645,-1714.0000000999341,-452.46891118675484,-782.2500000999646,-1679.999999899934,-451.46891098675474,-781.2499998999646,34.00000020000016,1.0000002000001018,1.000000200000045,26.703537555513282
2022,-1696.999999999934,-455.7276909178614,-783.4235166025353,-1714.0000000999341,-456.22769101786145,-783.9235167025353,-1679.999999899934,-455.2276908178614,-782.9235165025352,34.00000020000016,1.000000200000045,1.000000200000045,26.70353755551324
2023,-1696.999999999934,-458.4808266337902,-780.3658496214055,-1714.0000000999341,-458.9808267337902,-780.8658497214054,-1679.999999899934,-457.98082653379015,-779.8658495214054,34.00000020000016,1.000000200000045,1.000000200000045,26.703537555513282
2024,-1696.999999999934,-456.42357825076874,-776.8025908982183,-1714.0000000999341,-456.92357835076876,-777.3025909982183,-1679.999999899934,-455.9235781507687,-776.3025907982183,34.00000020000016,1.000000200000045,1.000000200000045,26.703537555513353
2025,-1696.999999999934,-453.2500000000033,-776.9689110867198,-1714.0000000999341,-453.7500001000034,-777.4689111867199,-1679.999999899934,-452.7499999000033,-776.4689109867198,34.00000020000016,1.0000002000001018,1.000000200000045,26.703537555513254
2026,-1696.999999999934,-457.34195712225903,-777.3989931107972,-1714.0000000999341,-457.8419572222591,-777.8989932107971,-1679.999999899934,-456.841957022259,-776.8989930107971,34.00000020000016,1.0000002000001018,1.000000200000045,26.703537555513293
2027,-1696.999999999934,-458.19740910174966,-781.4235782507337,-1714.0000000999341,-458.6974092017497,-781.9235783507338,-1679.999999899934,-457.69740900174963,-780.9235781507338,34.00000020000016,1.000000200000045,1.000000200000045,26.703537555513286
2028,-1696.999999999934,-454.6341503785624,-783.4808266337552,-1714.0000000999341,-455.13415047856245,-783.9808267337552,-1679.999999899934,-454.1341502785624,-782.9808265337551,34.00000020000016,1.000000200000045,1.000000200000045,26.703537555513236
2029,-1696.999999999934,-451.57648339743264,-780.7276909178265,-1714.0000000999341,-452.07648349743266,-781.2276910178265,-1679.999999899934,-451.0764832974326,-780.2276908178264,34.00000020000016,1.000000200000045,1.000000200000045,26.703537555513236
